Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,verifyFormatColumnValue,6,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,verifyWriteColumnSpec,6,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,dummyDialect,9,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,getSqlType,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,writeColumnSpec,10,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldLoadAllBuiltInDialects,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindGenericDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindDerbyDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindOracleDialect,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSqliteDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindPostgreSqlDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindMySqlDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSqlServerDialect,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindSapDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindVerticaDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldFindMockDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrl,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,shouldNotFindDialectForInvalidUrlMissingJdbcPrefix,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,assertDialect,9,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,beforeEach,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,afterEach,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createDialect,9,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDataTypes,15,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,tableOnEmptyDb,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,testDescribeTable,21,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,testGettingCurrentTimeOnDB,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,data,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,sourceConfigWithUrl,9,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,propertiesFromPairs,10,2,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,testValueConversionOnNumeric,34,2,7
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,insert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,update,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,upsertOnlyKeyCols,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDataTypes,16,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,insert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,update,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,upsertOnlyKeyCols,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createDialect,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapPrimitiveSchemaTypeToSqlTypes,11,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDecimalSchemaTypeToDecimalSqlType,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDataTypes,15,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapDateSchemaTypeToDateSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapTimeSchemaTypeToTimeSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldMapTimestampSchemaTypeToTimestampSqlType,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildCreateQueryStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildAlterTableStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldBuildUpsertStatement,5,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createOneColNoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createOneColOnePk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,createThreeColTwoPk,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,alterAddOneCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,alterAddTwoCol,4,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,upsert,6,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldSanitizeUrlWithoutCredentialsInProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,shouldSanitizeUrlWithCredentialsInUrlProperties,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,name,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,createPreparedStatement,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,parseTableIdentifier,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,identifierRules,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,expressionBuilder,0,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,currentTimeOnDB,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,tableIds,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,tableExists,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeColumns,0,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeColumns,0,1,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeColumns,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeTable,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,describeColumnsByQuerying,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,criteriaFor,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,addFieldToSchema,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,applyDdlStatements,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildInsertStatement,0,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildMultiInsertStatement,0,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildInsertStatement,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildDeleteStatement,3,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildUpdateStatement,0,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildUpdateStatement,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildUpsertQueryStatement,0,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildUpsertQueryStatement,3,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildDropTableStatement,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildCreateTableStatement,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,buildAlterTable,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,statementBinder,0,1,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,bindField,0,1,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,bindRecord,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,bindRecord,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,bindTombstoneRecord,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,createColumnConverter,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,DatabaseDialect,convert,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,StatementBinder,bindRecord,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,StatementBinder,bindRecord,0,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,StatementBinder,bindTombstoneRecord,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,ColumnConverter,convert,0,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,SqliteDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,includeTable,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,getSqlType,29,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,buildAlterTable,7,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,buildUpsertQueryStatement,11,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,VerticaDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,getSqlType,38,15,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,buildAlterTable,7,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,Provider,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,Provider,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,create,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,GenericDatabaseDialect,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,GenericDatabaseDialect,24,3,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,getDefaultSinkTableTypes,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,name,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,getConnection,16,4,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,close,11,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,isConnectionValid,15,4,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,checkConnectionQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,jdbcDriverInfo,11,2,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,createJdbcDriverInfo,4,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addConnectionProperties,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,createPreparedStatement,6,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,initializePreparedStatement,2,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,parseTableIdentifier,17,5,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,useCatalog,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableIds,17,3,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,catalogPattern,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,schemaPattern,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,includeTable,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableTypes,18,5,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,identifierRules,28,5,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,expressionBuilder,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,currentTimeOnDB,20,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,currentTimestampDatabaseQuery,3,1,0
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,tableExists,9,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,6,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,57,9,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumns,8,2,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumn,33,7,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,primaryKeyColumns,15,2,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeColumnsByQuerying,11,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,describeTable,7,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnDefinition,3,1,16
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,criteriaFor,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,fieldNameFor,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,3,1,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,addFieldToSchema,188,56,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,applyDdlStatements,7,2,2
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,createColumnConverter,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,columnConverterFor,229,61,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,decimalScale,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,free,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,free,3,1,1
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildInsertStatement,11,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildMultiInsertStatement,13,3,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildDeleteStatement,15,3,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildUpdateStatement,12,2,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildUpsertQueryStatement,3,1,3
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,statementBinder,3,1,5
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,bindField,14,4,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindPrimitive,43,11,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,maybeBindLogical,21,6,4
jdbc-connector-for-apache-kafka,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,buildCreateTableStatement,17,2,2
